name,kind,sidocode,sido,sigungucode,sigungu,dongcode,dong,jibuncode,jibun,jibunaddr,doro,doroaddr,gyundo,wido
화이트엔젤,음식,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,414,서울특별시 강동구 천호동 414번지 ,서울특별시 강동구 올림픽로70길,"서울특별시 강동구 올림픽로70길 61, (천호동)",127.1269691,37.5393909
항아리수제비손칼국수,음식,11,서울특별시,11350,노원구,1135010500,상계동,1.14E+18,111,서울특별시 노원구 상계동 67-5번지 ,서울특별시 노원구 덕릉로,"서울특별시 노원구 덕릉로 836-5, (상계동)",127.0819823,37.67085429
더페이스샵둔촌점,소매,11,서울특별시,11740,강동구,1174010800,성내동,1.17E+18,428,서울특별시 강동구 성내동 428-5번지 ,서울특별시 강동구 양재대로,"서울특별시 강동구 양재대로 1355, (성내동)",127.1355944,37.5273892
지에스25신월유진,소매,11,서울특별시,11470,양천구,1147010300,신월동,1.15E+18,963,서울특별시 양천구 신월동 963-12번지 ,서울특별시 양천구 남부순환로70길,"서울특별시 양천구 남부순환로70길 16, (신월동)",126.8350432,37.52179747
153커피앤해피,음식,11,서울특별시,11305,강북구,1130510100,미아동,1.13E+18,35,서울특별시 강북구 미아동 35-30번지 ,서울특별시 강북구 도봉로,"서울특별시 강북구 도봉로 32, (미아동)",127.0306855,37.61184062
드림부동산,부동산,11,서울특별시,11230,동대문구,1123010700,청량리동,1.12E+18,696,서울특별시 동대문구 청량리동 696번지 ,서울특별시 동대문구 홍릉로,"서울특별시 동대문구 홍릉로 27-1, (청량리동)",127.0441503,37.58281978
한마당,음식,11,서울특별시,11380,은평구,1138010200,녹번동,1.14E+18,80,서울특별시 은평구 녹번동 80-31번지 ,서울특별시 은평구 서오릉로,"서울특별시 은평구 서오릉로 52-1, (녹번동)",126.9238888,37.60552689
정읍식당,음식,11,서울특별시,11470,양천구,1147010100,신정동,1.15E+18,909,서울특별시 양천구 신정동 909-16번지 ,서울특별시 양천구 은행정로,"서울특별시 양천구 은행정로 69, (신정동)",126.8588379,37.52598534
남남김밥,음식,11,서울특별시,11710,송파구,1171010600,삼전동,1.17E+18,133,서울특별시 송파구 삼전동 133-9번지 ,서울특별시 송파구 백제고분로,"서울특별시 송파구 백제고분로 261, (삼전동)",127.0955133,37.50271544
SKfC,음식,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,683,서울특별시 강남구 역삼동 683-26번지 ,서울특별시 강남구 선릉로,"서울특별시 강남구 선릉로 555, (역삼동)",127.0448112,37.50798397
행복한허브들의100세,소매,11,서울특별시,11680,강남구,1168011400,일원동,1.17E+18,734,서울특별시 강남구 일원동 734번지 상록수아파트 ,서울특별시 강남구 광평로10길,"서울특별시 강남구 광평로10길 15, (일원동, 상록수아파트)",127.0834277,37.48288907
롯데마트,소매,11,서울특별시,11200,성동구,1120010700,행당동,1.12E+18,346,서울특별시 성동구 행당동 346번지 해모로한진타운 ,서울특별시 성동구 행당로,"서울특별시 성동구 행당로 82, (행당동, 해모로한진타운)",127.0275128,37.55623822
신의주찹쌀순대,음식,11,서울특별시,11650,서초구,1165010800,서초동,1.17E+18,1308,서울특별시 서초구 서초동 1308-2번지 ,서울특별시 서초구 서초대로75길,"서울특별시 서초구 서초대로75길 45, (서초동)",127.0245138,37.50148368
오토랜드광택,생활서비스,11,서울특별시,11230,동대문구,1123010300,제기동,1.12E+18,136,서울특별시 동대문구 제기동 136-10번지 ,서울특별시 동대문구 고산자로,"서울특별시 동대문구 고산자로 555, (제기동)",127.036509,37.58887573
가보자식당,음식,11,서울특별시,11710,송파구,1171010200,신천동,1.17E+18,7,서울특별시 송파구 신천동 7번지 장미2차 ,서울특별시 송파구 올림픽로35길,"서울특별시 송파구 올림픽로35길 104, (신천동, 장미2차)",127.099289,37.51981032
한국플러스,음식,11,서울특별시,11140,중구,1114010500,을지로2가,1.11E+18,199,서울특별시 중구 을지로2가 199-40번지 ,서울특별시 중구 명동7길,"서울특별시 중구 명동7길 21, (을지로2가)",126.9838457,37.56471871
본가궁중족발,음식,11,서울특별시,11110,종로구,1111011200,체부동,1.11E+18,212,서울특별시 종로구 체부동 212번지 ,서울특별시 종로구 자하문로1라길,"서울특별시 종로구 자하문로1라길 11-3, (체부동)",126.9704465,37.57684776
밥드림,음식,11,서울특별시,11680,강남구,1168010800,논현동,1.17E+18,73,서울특별시 강남구 논현동 73-8번지 ,서울특별시 강남구 도산대로34길,"서울특별시 강남구 도산대로34길 30, (논현동)",127.0313756,37.51836282
씨애드,생활서비스,11,서울특별시,11320,도봉구,1132010700,창동,1.13E+18,632,서울특별시 도봉구 창동 632-36번지 ,서울특별시 도봉구 덕릉로59차길,"서울특별시 도봉구 덕릉로59차길 40, (창동)",127.0348938,37.64027578
아이비스피시방,관광/여가/오락,11,서울특별시,11215,광진구,1121510300,구의동,1.12E+18,57,서울특별시 광진구 구의동 57-55번지 ,서울특별시 광진구 자양로,"서울특별시 광진구 자양로 278, (구의동)",127.0914265,37.5506112
휴브레인,학문/교육,11,서울특별시,11680,강남구,1168010700,신사동,1.17E+18,570,서울특별시 강남구 신사동 570-5번지 ,서울특별시 강남구 논현로167길,"서울특별시 강남구 논현로167길 11, (신사동)",127.0271789,37.52444647
형제카서비스,생활서비스,11,서울특별시,11710,송파구,1171010700,가락동,1.17E+18,155,서울특별시 송파구 가락동 155-3번지 ,서울특별시 송파구 중대로,"서울특별시 송파구 중대로 186, (가락동)",127.1260545,37.49848508
이수우체국,생활서비스,11,서울특별시,11650,서초구,1165010700,반포동,1.17E+18,1130,서울특별시 서초구 반포동 1130번지 ,서울특별시 서초구 신반포로,"서울특별시 서초구 신반포로 10, (반포동)",126.9860742,37.5004752
미광당금방,소매,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,410,서울특별시 강동구 천호동 410-100번지 코오롱상가 ,서울특별시 강동구 진황도로,"서울특별시 강동구 진황도로 12, (천호동, 코오롱상가)",127.128352,37.53918486
서초종합가스,소매,11,서울특별시,11650,서초구,1165010800,서초동,1.17E+18,1610,서울특별시 서초구 서초동 1610-8번지 ,서울특별시 서초구 효령로67길,"서울특별시 서초구 효령로67길 71-17, (서초동)",127.0221125,37.48961495
유미세탁,생활서비스,11,서울특별시,11680,강남구,1168010600,대치동,1.17E+18,316,서울특별시 강남구 대치동 316번지 은마 ,서울특별시 강남구 삼성로,"서울특별시 강남구 삼성로 212, (대치동, 은마)",127.0658971,37.49961058
롯데월드아이스링크,관광/여가/오락,11,서울특별시,11710,송파구,1171010100,잠실동,1.17E+18,40,서울특별시 송파구 잠실동 40-1번지 ,서울특별시 송파구 올림픽로,"서울특별시 송파구 올림픽로 240, (잠실동)",127.0981244,37.51130447
지에스에이,생활서비스,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,826,서울특별시 강남구 역삼동 826-22번지 ,서울특별시 강남구 강남대로,"서울특별시 강남구 강남대로 368, (역삼동)",127.0292367,37.49571979
벤츠방배서비스센터,생활서비스,11,서울특별시,11650,서초구,1165010100,방배동,1.17E+18,565,서울특별시 서초구 방배동 565-1번지 ,서울특별시 서초구 남부순환로294길,"서울특별시 서초구 남부순환로294길 22, (방배동)",126.9906143,37.47321214
광개토부동산,부동산,11,서울특별시,11740,강동구,1174010100,명일동,1.17E+18,270,서울특별시 강동구 명일동 270번지 삼익맨션 ,서울특별시 강동구 상암로,"서울특별시 강동구 상암로 225, (명일동, 삼익맨션)",127.1480016,37.547636
청송중앙알미늄,생활서비스,11,서울특별시,11470,양천구,1147010300,신월동,1.15E+18,452,서울특별시 양천구 신월동 452-3번지 ,서울특별시 양천구 국회대로,"서울특별시 양천구 국회대로 82, (신월동)",126.8441654,37.52666259
현대익스프레스,생활서비스,11,서울특별시,11710,송파구,1171010300,풍납동,1.17E+18,220,서울특별시 송파구 풍납동 220-22번지 ,서울특별시 송파구 풍성로6길,"서울특별시 송파구 풍성로6길 11, (풍납동)",127.1143936,37.53398103
한양자연어린이집,학문/교육,11,서울특별시,11350,노원구,1135010300,공릉동,1.14E+18,745,서울특별시 노원구 공릉동 745번지 동신아파트 ,서울특별시 노원구 공릉로,"서울특별시 노원구 공릉로 213, (공릉동, 동신아파트)",127.0772947,37.62828881
스마일통신,소매,11,서울특별시,11170,용산구,1117012800,한강로3가,1.12E+18,1,서울특별시 용산구 한강로3가 1-3번지 ,서울특별시 용산구 청파로,"서울특별시 용산구 청파로 101, (한강로3가)",126.9621501,37.53345301
GS25가락타운,소매,11,서울특별시,11710,송파구,1171010700,가락동,1.17E+18,76,서울특별시 송파구 가락동 76번지 ,서울특별시 송파구 양재대로62길,"서울특별시 송파구 양재대로62길 47, (가락동)",127.1207571,37.49598588
올림픽마트,소매,11,서울특별시,11215,광진구,1121510300,구의동,1.12E+18,251,서울특별시 광진구 구의동 251-126번지 ,서울특별시 광진구 아차산로49길,"서울특별시 광진구 아차산로49길 61, (구의동)",127.0840575,37.53963352
엘칸토,소매,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,563,서울특별시 강동구 천호동 563번지 동아코아아파트 ,서울특별시 강동구 구천면로,"서울특별시 강동구 구천면로 189, (천호동, 동아코아아파트)",127.1260886,37.54115045
법률사무소선인,생활서비스,11,서울특별시,11650,서초구,1165010800,서초동,1.17E+18,1695,서울특별시 서초구 서초동 1695-20번지 ,서울특별시 서초구 서초중앙로24길,"서울특별시 서초구 서초중앙로24길 5, (서초동)",127.014266,37.49468576
네오매쓰수학학원,학문/교육,11,서울특별시,11215,광진구,1121510300,구의동,1.12E+18,68,서울특별시 광진구 구의동 68-26번지 ,서울특별시 광진구 자양로,"서울특별시 광진구 자양로 214, (구의동)",127.0866835,37.54606034
종로의료기,소매,11,서울특별시,11710,송파구,1171010100,잠실동,1.17E+18,19,서울특별시 송파구 잠실동 19-6번지 ,서울특별시 송파구 올림픽로,"서울특별시 송파구 올림픽로 105, (잠실동)",127.0824146,37.51209354
금탑공인중개사사무소,부동산,11,서울특별시,11350,노원구,1135010500,상계동,1.14E+18,1300,서울특별시 노원구 상계동 1300번지 상계청솔양우아파트 ,서울특별시 노원구 노원로30길,"서울특별시 노원구 노원로30길 74, 102동  (상계동, 상계청솔양우아파트)",127.0711143,37.65608235
오영학원,학문/교육,11,서울특별시,11710,송파구,1171011200,오금동,1.17E+18,18,서울특별시 송파구 오금동 18번지 ,서울특별시 송파구 양재대로72길,"서울특별시 송파구 양재대로72길 8, (오금동)",127.127668,37.50949896
푸른공인중개사사무소,부동산,11,서울특별시,11650,서초구,1165010100,방배동,1.17E+18,467,서울특별시 서초구 방배동 467-19번지 ,서울특별시 서초구 방배천로6길,"서울특별시 서초구 방배천로6길 38-1, (방배동)",126.9848693,37.47919999
일번지공인중개사사무소,부동산,11,서울특별시,11650,서초구,1165010800,서초동,1.17E+18,1487,서울특별시 서초구 서초동 1487-132번지 ,서울특별시 서초구 명달로,"서울특별시 서초구 명달로 32, (서초동)",127.0057581,37.48045888
한성골프,소매,11,서울특별시,11710,송파구,1171011200,오금동,1.17E+18,2,서울특별시 송파구 오금동 2번지 대림아파트 ,서울특별시 송파구 위례성대로,"서울특별시 송파구 위례성대로 176, (오금동, 대림아파트)",127.1286359,37.51089374
